id,image path,caption,page number,chapter number,chapter name,book name,Author
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_56pg.png,"M. Krajewski, Teeglashalter",56,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_57pg(1).png,"Marianne Brandt, Aschenschalen",57,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_57pg(2).png,"Marianne Brandt, Aschenschalen",57,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_58pg.png,"J. Alvers, Fruchtschalen",58,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_59pg.png,"M. Brandt, Silberservice",59,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_60pg.png,"W. Wagenfeld, Sauciere",60,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_61pg.png,"W. Wagenfeld, Mokkamachine",61,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_62pg.png,"W. Wagenfeld, Service für Kaffee und Tee",62,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_63pg.png,"J. Knau, Teemachine",63,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_64pg.png,"W. Rossger und F. Marby, Kanne",64,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_65pg.png,"W. Rossger, Teekanne",65,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_66pg.png,"W.Tümpel, Teekugeln",66,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_67pg.png,"O, Rittweger und W. Tümpel, Teekugelhalter",67,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_68pg.png,"W. Wagenfeld, Teebüchse mit Schütter. Newusilber",68,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_69pg.png,"W, Wagenfeld, Teekugelhalter.",69,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_70pg.png,"Metallwerkstatt, Teelicht",70,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_71pg.png,"K. J. Jucker, Klavierlampe",71,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_72pg.png,"K. J. Jucker, Nachttischlampe aus Glas",72,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_73pg.png,"J. Pap, Stehlampe",73,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_74pg.png,"K. J. Jucker und W. Wagenfeld, Lampe aus Glas mit Milchglasglocke",74,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_75pg.png,"W. Wagenfeld, Tischlampe",75,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_76pg.png,"W. Gropius, Beleuchtungskörper aus Soffittenlampen",76,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_77pg(1).png,"N. Slutzky, Anhänger aus einzelnen Ringen montiert.",77,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_77pg(2).png,"N. Slutzky,Rings",77,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_77pg(3).png,"N. Slutzky,Rings",77,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_78pg.png,"N. Slutzky, Anhänger",78,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_79pg.png,"M. Schreyer, Gobelin",79,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_80pg.png,"F. Knott, Möbelstoff",80,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_81pg.png,"E. Niemeyer, Behang",81,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_82pg.png,"L. Leudesforft, Wandbehang",82,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_83pg.png,"R. Valentin, Wandbehang",83,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_84pg.png,"R. Hollos, Schaftweberei",84,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_85pg.png,"B. Otte, Gobelinteppich",85,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_86pg.png,"D. Helm, Steiliger Wandschrim",86,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
,/Users/ohyoungmo/Bauhausorbits/07_NeueArbeitenderBauhauswerkstäffen/07_NeueArbeitenderBauhauswerkstäffen_88pg.png,"R. Hollos, Schaftweberei",88,-,-,Neue Arbeiten der Bauhauswerkstätten,"Walter Gropius, Moholy-Nagy"
